date,Clear_sky_days,Clear_sky_nights,Day_view_angl,Day_view_time,Emis_31,Emis_32,LST_Day_1km,LST_Night_1km,Night_view_angl,Night_view_time,QC_Day,QC_Night
2012-04-22,1.1361189857090184,0.9962320864269418,1.5264294541894985,2.1636151946255104,4.936228389190482,4.956696287183972,303.0089370006649,297.607260127287,1.2848743288586568,4.454992826431818,0.3793924753014347,0.0849872238562991
2012-04-30,4.41548255935106,3.8168342401902713,1.273781727868374,2.149592199593075,4.9330358283873394,4.950650815808494,302.9920246685314,297.0728560816084,1.6430772553727215,4.49531103470199,0.12542730858627926,0.07952732047266375
2012-05-08,0.38002313857964076,2.0085961595134036,1.6998445982363855,2.1776097033680006,4.935199699614453,4.95316478916325,304.14086810351625,297.53498357124533,1.0512763512527825,4.433832145955903,0.40208677471600285,0.05688176896856564
2012-05-16,0.7798702298953121,2.5792199508383167,0.9563985256767653,2.1101865318855824,4.936822602085506,4.957540524944431,300.1631776653846,295.97496249954094,1.6595431545130308,4.494007815290074,0.5415195400452496,0.23026778027641323
2012-05-24,0.1605833284074348,0.07684580002857255,1.7233214560156989,2.1778672609266803,4.9366112927701264,4.958640225801145,302.82196994810045,297.6365752322645,0.6207622174705926,4.399835160460142,0.38252525169248314,0.07846108446407399
2012-06-01,2.0234912136188825,0.10726629890711575,1.1577381933003832,2.136566447007138,4.936456073766606,4.961207976598232,300.0173400604062,295.29179167817813,1.0500923557702577,4.438993693428792,0.08571704775232432,0.146185281909934
2012-06-09,0.1341281050233379,0.08735766897457692,1.562296390099312,2.16241688601825,4.938136713956176,4.954388523886945,300.8659490919948,296.1811535500918,0.44489040945250985,4.377617897065887,0.20415967740491187,0.3703624453518812
2012-06-17,0.08223783095063417,,0.4857690148144973,2.075058415756035,4.940692782792769,4.957828575130683,297.51010041895154,,,,0.12322815602351192,0.04817741903346564
2012-06-25,0.8902491150506641,0.850051059219956,1.125872228064588,2.133204793853461,4.9357776845331545,4.960177360008274,302.10529403579204,297.7063902496848,1.6726962959184315,4.480482024243732,0.3640270446124185,0.17780105355945458
2012-07-03,0.6001923191654308,,1.447089089839891,2.160639174642667,4.932228183514967,4.956023429443141,300.03749367174913,,,,0.2405421152401696,0.04817741903346564
2012-07-11,,,,,,,,,,,0.04817741903346564,0.04817741903346564
2012-07-19,0.08049945914183784,1.28,1.93817069750671,2.1921323166090207,4.9289121366692425,4.960584100481219,301.31373325676736,298.2296585653982,1.23403836457148,4.445987423105224,0.08120688008562174,0.15868093444828058
2012-07-27,2.386789449040114,,2.1078370532230393,2.2210550959887647,4.94478726393008,4.950607148431394,297.28774777587006,,,,0.06615895322879499,0.04817741903346564
2012-08-04,0.46560493782856954,,0.9007439039707076,2.1130130263936526,4.931647049324489,4.959864801822997,300.929443238297,,,,0.1375592103319171,0.04817741903346564
2012-08-12,1.09857616221505,0.64,0.977255924520662,2.1228465739740874,4.939032101770302,4.9600541402829705,302.5468496233905,298.78549579946844,1.437526411672237,4.46,0.34756676814749965,0.12444448337860885
2012-08-20,1.7939565528145025,1.28,1.0080063243161255,2.1174913257239414,4.928085539867765,4.955134519551557,301.1265226224246,298.17076282018047,1.2513824550494703,4.456872894968685,0.1465978012252963,0.11613533161975349
2012-08-28,0.29825472193625313,0.02,1.6128787528625688,2.178884698615441,4.937867375965773,4.95942436768967,300.55460543731755,299.21573305403103,0.6915585509688318,4.4,0.13246409522295302,0.06673252272324565
2012-09-05,0.2906572259925274,,0.22823187590796512,2.0375029928129744,4.9356909457289175,4.946810918122623,299.2729307414084,,,,0.16107271511772867,0.04817741903346564
2012-09-13,0.8455559703933926,2.1818214239456326,1.1139978137617783,2.129213223662148,4.936878029776088,4.959109121619524,300.6731141578168,297.9660816342513,1.051310057742169,4.436148412767718,0.2568459036982823,0.14909984355319464
2012-09-21,1.3263951620338008,0.04339749690978688,1.238182611123443,2.143450209003182,4.936125416248763,4.960600978896494,302.44968887860097,297.76997030319035,0.5520059085883384,4.389185700688719,0.5350056374435097,0.1702396377195187
2012-09-29,1.0301080005530663,2.5615529380667126,1.9031064435780793,2.1967835086352863,4.9357937914159,4.961012811195569,301.12891225448976,297.71803769043476,0.9305664909978217,4.428179617270613,0.4475958382546299,0.038760229675145294
2012-10-07,1.2136387532387252,1.4382509961113508,0.6804288206649312,2.090463056456947,4.935118153992602,4.956020587371984,301.1654973704983,295.143793367775,1.4189959037664481,4.472985299871466,0.586946697475257,0.12178526596980711
2012-10-15,4.310869412465276,3.949960446651471,1.3914998743589921,2.157153649638398,4.93417968354935,4.953611082375684,301.68127071913204,297.8933856759463,1.1265472821166032,4.435274194316464,0.4130368196163198,0.03279222809212641
2012-10-23,4.634837548758429,3.039016506641879,1.117626307185089,2.125949835964128,4.9342713078306195,4.952289627360493,301.75528050718844,295.0290705794208,1.297654149270604,4.455806107555837,0.12975776514017068,0.04190059823545699
2012-10-31,0.30158289967443636,2.4479316452368782,1.551445361393121,2.16637129002224,4.935508297047734,4.95945270470171,300.86794041234356,296.23941671874377,1.0159017631567608,4.442013310663661,0.4148438383535388,0.15883349926171614
2012-11-08,4.081464911780828,3.823031961994471,1.3198823511624518,2.1489844239731077,4.934189993223159,4.948701294926991,299.1885989833076,291.9677475204224,1.28633088539257,4.449554690283871,0.13322680248746432,0.0709861300342663
2012-11-16,2.7038335356102707,2.9695783483552924,1.4504810609202423,2.158999062011263,4.933610259285169,4.955443338234327,297.97608678790857,292.1170921990776,1.066335333151531,4.4440500863554036,0.27034289122171573,0.13244083089248124
2012-11-24,2.454921660173634,2.989035516816851,1.3557449847296108,2.1504853006071687,4.935061934514187,4.949303012897898,298.1538720108482,288.7359433396592,1.3973294778122436,4.466743513436188,0.2725335309358381,0.1256589212798356
2012-12-02,1.761900437389933,3.6777814292579936,1.3692229177469746,2.1496268582098215,4.935041918644792,4.953956194927797,297.80802169975175,288.6374589339247,1.0693455525530984,4.433616296580746,0.2439859369664239,0.07786257417822844
2012-12-10,4.251818103232949,4.19824387107592,1.3953616861711395,2.153629746532218,4.933915723356117,4.948446121783754,297.63740418155123,289.4639226510353,1.3293548323337983,4.4583434174081304,0.26920402460548043,0.16756106543210805
2012-12-18,1.8132830617204527,2.359263712621627,1.7147462867866565,2.187514597752507,4.934319520849448,4.954686008249472,295.4900595312548,286.83412117295467,1.1584909520117979,4.439587752525431,0.2448696517289666,0.08887750636057379
2012-12-26,0.7120972931968926,1.1397520507876442,1.0513279992355966,2.126159548677872,4.936051809429401,4.948333311051882,294.7053234862467,284.23955705663377,1.1014862766279814,4.435772432786738,0.1803321591235979,0.12475136504453295
2013-01-01,1.013353679482274,4.700416590124971,1.3661557501004538,2.156417056005918,4.935495104068468,4.953682621362926,296.19499635203914,286.7198335546253,1.3890597045466635,4.4684302210663285,0.3236356184732129,0.09299029782601224
2013-01-09,3.48763746003445,4.651457967649705,1.269248059480174,2.1415928266237514,4.935281154621526,4.951406793186584,295.45799594262974,284.80906389666177,1.2008496298437163,4.442169134084287,0.30007403223887735,0.10611478810288098
2013-01-17,4.364652009325003,4.887926338262291,1.5985331064040138,2.1804009227634134,4.934280688132352,4.950032660859951,298.3278011079673,288.0509122158689,1.2394077394462641,4.4547192696827365,0.1496630244866127,0.1198609774179131
2013-01-25,1.3669024255951343,1.0073501149382051,1.2466844307592917,2.142348744061541,4.935037731209499,4.9526615513645025,296.3177517938039,285.72086870282686,1.4114153691518123,4.468928887192623,0.21911969312518256,0.252122028490198
2013-02-02,3.442407076618302,3.88507272768476,1.6293867597927618,2.180364420477716,4.9349261062552925,4.952706376538448,300.247651165958,289.4187616095459,1.5146686669080824,4.483993457559606,0.11456243339673046,0.1522687875271072
2013-02-10,0.7166026752704033,0.9541881494722478,1.472244612779214,2.1577235592626307,4.935118959922046,4.953147064243793,301.7847769279586,288.71412109324893,1.2076143292861163,4.44436353177517,0.07614485446737754,0.2263752991348821
2013-02-18,4.873494190223612,4.927110625710439,1.3848908385284042,2.162081718214721,4.9348009372847645,4.949516491409377,301.84162350511883,290.62605610479494,1.290026359244805,4.460603536613917,0.0739248492043893,0.13198543127985393
2013-02-26,3.9913454723418105,3.495398481195502,1.149403002338352,2.127033460257054,4.934278572731406,4.954230232333204,304.4279929483933,290.98761974620675,1.2337985533254252,4.448852194297213,0.06687643040247072,0.28024959342385874
2013-03-06,2.628477482903463,4.916952522553184,1.2881604274841572,2.149637822025596,4.9343705578027315,4.952010258531624,304.69887228491575,293.403399360287,1.3010106140279918,4.461827942426527,0.07238133714245999,0.11839829962889167
2013-03-14,3.8884323141207737,4.643212501758611,0.951023507670524,2.119598789087129,4.935850362116567,4.951613527872152,305.3156456439336,294.87250601560476,1.2788131958360323,4.452137996643103,0.07092102975923,0.05941641983527496
2013-03-22,1.8819932527753875,3.72977099715832,1.520147510455583,2.164880073580721,4.935184308372964,4.95073343799474,306.0145249163858,296.3042617580539,1.389322419191602,4.468891324930847,0.16157063774906524,0.08155150960494002
2013-03-30,3.010965854419397,4.847756476615075,1.4454369468930126,2.1577814657237533,4.934329295861482,4.9514028246408275,307.0428023370269,297.2159244248199,1.0561762878394498,4.42852601544076,0.1526185769732364,0.04722246842378946
2013-04-07,1.6703526323657412,4.761588913190805,1.389577742885227,2.1568939729330223,4.93340658510255,4.952041042535146,305.6902453911703,297.43367282800887,1.4803438849748878,4.47280414122001,0.15318369545573793,0.042621819963214874
2013-04-15,0.7202466256881531,2.0825263821242164,0.8983580675956878,2.10806570899234,4.935462201253635,4.956910039694937,306.1089885428745,292.4187929911136,0.47508587541656133,4.366165085875442,0.23052655988157886,0.19896757490993938
2013-04-23,0.6759060020769647,3.65704726061381,1.442987985827788,2.1619985333937484,4.934400708077558,4.95461771101938,305.8036488555749,297.2105931375002,1.452439266490564,4.474736115356366,0.19269726070407361,0.04434331858185229
2013-05-01,1.508966513354983,0.28365030404407277,1.1767882137545624,2.1392541409178607,4.9348823176024785,4.955957096113263,299.83601149193225,296.3863900580659,1.4054934505720222,4.475995083914729,0.3073709794997485,0.1664663364588085
2013-05-09,0.07525091436948009,1.2328939752751762,1.693444148746921,2.182197465856419,4.93846882372878,4.961579890763752,299.3031668350727,294.9231623600854,1.3456568603120322,4.46720899565488,0.24971825837695083,0.2876463656869497
2013-05-17,0.11570832446684133,0.09425910243363747,1.3608327061913117,2.151320268018806,4.938618936286295,4.954541586866151,299.55789202431055,294.7089751460973,1.7968017089846906,4.516563954628182,0.17318364048979826,0.43643878478586096
